Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,14,6, 1054 1228 347 591 731 798, c,7
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_5.maj_5.maj_7.maj_7.maj_5.maj,56,19, 1006 1107 126 130 149 167 185 399 451 452 570 59 68 71 788 83 853 864 941, v,6
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_7.maj_7.maj_5.maj_5.maj_7.maj,8,3, 19 347 545, c,6
0maj_10maj_7maj_7mct_,False,0,True,False,21,3, 1085 512 803, 218, c,.mct_0.maj_10.maj_7.maj,21,3, 1085 512 803, c,4
0maj_5maj_5maj_2maj_5maj_5maj_2maj_,False,0,True,False,11,4, 30 387 791 915, 163, c,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,11,4, 30 387 791 915, c,7
2mct_2mct_8mct_,False,0,True,False,24,3, 217 352 913, 222 227 228, v,.mct_8.mct_2.mct_2.mct_8.mct_2.mct,10,2, 352 913, v,6
2mct_2mct_8mct_,False,0,True,False,24,3, 217 352 913, 222 227 228, v,.mct_2.mct_8.mct_2.mct,14,1, 217, v,4
2maj_5maj_2min_3maj_,False,0,True,False,53,8, 10 1218 1285 258 349 758 785 842, 43 75 191, c v,.maj_5.maj_2.min_3.maj_2.maj_5.maj_2.min,36,3, 1285 258 349, c,7
2maj_5maj_2min_3maj_,False,0,True,False,53,8, 10 1218 1285 258 349 758 785 842, 43 75 191, c v,.maj_5.maj_2.min_3.maj_2.maj,17,5, 10 1218 758 785 842, v,5
2maj_5maj_5maj_7maj_5maj_,False,0,True,False,20,7, 1141 124 212 246 296 372 555, 195, v,.maj_7.maj_5.maj_2.maj_5.maj_5.maj,20,7, 1141 124 212 246 296 372 555, v,6
0maj_7maj_5maj_7maj_5maj_,False,0,True,False,30,7, 1006 1102 1160 1287 229 500 993, 184, c,.maj_5.maj_0.maj_7.maj_5.maj,30,7, 1006 1102 1160 1287 229 500 993, c,5
2mct_7mct_3mct_,False,0,True,False,33,2, 1106 353, 229, v,.mct_7.mct_3.mct_2.mct,33,2, 1106 353, v,4
5maj_5maj_7maj_5maj_7maj_7maj_,False,0,True,False,47,18, 1018 1063 1066 1116 1149 1194 123 130 133 183 212 386 403 510 606 700 807 890, 168 196, v,.maj_7.maj_5.maj_5.maj_7.maj_5.maj_7.maj,22,9, 1066 1116 1149 1194 123 130 510 606 890, v,7
5maj_5maj_7maj_5maj_7maj_7maj_,False,0,True,False,47,18, 1018 1063 1066 1116 1149 1194 123 130 133 183 212 386 403 510 606 700 807 890, 168 196, v,.maj_5.maj_5.maj_7.maj_5.maj_7.maj,25,12, 1018 1063 1066 1149 123 133 183 212 386 403 700 807, v,6
2min_5min_5min_,False,0,True,False,50,3, 1003 482 631, 241, c,.min_5.min_2.min_5.min,50,3, 1003 482 631, c,4
0maj_7maj_5maj_0mct_,False,0,True,False,54,11, 1116 1234 182 229 234 354 461 588 68 822 950, 124 185, p v,.maj_5.maj_0.mct_0.maj,54,11, 1116 1234 182 229 234 354 461 588 68 822 950, p v,4
Total Loops:,58,Total Abs Licks Count:,176
