Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,7,5, 1055 1107 399 451 798, b c cv d l o s t u v vo vu,8
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj,9,3, 822 952 956, c co d i l lu lv o p t u ul v vc vd vl vu,7
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_7.maj_7.maj_5.maj_7.maj_5.maj,32,19, 1240 1246 153 229 244 290 39 452 456 457 53 640 71 787 847 889 894 952 991, c co d i l lc lu lv o p t u ul v vc vd vl vu,6
4maj_5min_5min_5maj_5maj_,False,0,False,False,14,6, 1045 193 326 4 434 627, 156, bl bv c p v,.maj_5.min_5.min_5.maj_5.maj,14,6, 1045 193 326 4 434 627, bl bv c p v,5
2mct_2mct_8mct_,False,0,False,False,26,5, 1276 217 352 844 913, 226 230 231, c i l s t v,.mct_8.mct_2.mct_2.mct_8.mct_2.mct,11,3, 1276 352 913, c i t v,6
2mct_2mct_8mct_,False,0,False,False,26,5, 1276 217 352 844 913, 226 230 231, c i l s t v,.mct_2.mct_2.mct_8.mct_2.mct,1,1, 844, c i s t v,5
2mct_2mct_8mct_,False,0,False,False,26,5, 1276 217 352 844 913, 226 230 231, c i l s t v,.mct_2.mct_8.mct_2.mct,14,1, 217, c i l s t v,4
2maj_5maj_5maj_,False,0,False,False,253,73, 101 102 1040 1043 1044 1045 105 1071 1072 1104 1143 1154 1197 1203 1208 1218 1239 130 148 167 169 184 19 222 224 23 231 235 254 280 290 293 294 30 324 325 355 385 387 421 427 43 432 443 448 463 465 467 477 500 516 554 589 601 615 620 66 689 690 71 72 720 726 729 770 779 791 798 838 843 845 915 973, 59 92 145, b c cd co ct cu cv d i ic iv l lc lo lv o od p pc pd s sd t tp tv u uv v vc vp,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,179,49, 101 1040 1043 1045 105 1071 1104 1143 1154 1203 1208 1218 1239 148 224 231 235 254 280 290 293 294 324 385 421 427 43 443 448 463 465 467 477 500 516 615 66 690 71 72 720 726 729 791 798 838 843 845 973, b c cd co ct cu cv d i ic iv l lc lo o od p pc pd s t tp tv u uv v vc vp,7
2maj_5maj_5maj_,False,0,False,False,253,73, 101 102 1040 1043 1044 1045 105 1071 1072 1104 1143 1154 1197 1203 1208 1218 1239 130 148 167 169 184 19 222 224 23 231 235 254 280 290 293 294 30 324 325 355 385 387 421 427 43 432 443 448 463 465 467 477 500 516 554 589 601 615 620 66 689 690 71 72 720 726 729 770 779 791 798 838 843 845 915 973, 59 92 145, b c cd co ct cu cv d i ic iv l lc lo lv o od p pc pd s sd t tp tv u uv v vc vp,.maj_2.maj_5.maj_5.maj_2.maj_5.maj,54,34, 101 1044 1045 1072 1104 1143 1218 1239 19 222 224 235 280 290 30 325 355 387 43 432 443 448 467 589 620 690 72 779 791 798 838 843 915 973, b c cd co ct cu cv d i ic iv l lc lo o od p pc pd s sd t tp tv u uv v vc vp,6
2maj_5maj_5maj_,False,0,False,False,253,73, 101 102 1040 1043 1044 1045 105 1071 1072 1104 1143 1154 1197 1203 1208 1218 1239 130 148 167 169 184 19 222 224 23 231 235 254 280 290 293 294 30 324 325 355 385 387 421 427 43 432 443 448 463 465 467 477 500 516 554 589 601 615 620 66 689 690 71 72 720 726 729 770 779 791 798 838 843 845 915 973, 59 92 145, b c cd co ct cu cv d i ic iv l lc lo lv o od p pc pd s sd t tp tv u uv v vc vp,.maj_5.maj_5.maj_2.maj_5.maj,20,14, 102 1197 130 167 169 184 23 294 387 516 554 601 689 770, b c cd co ct cu cv d i ic iv l lc lo lv o od p pc pd s sd t tp tv u uv v vc vp,5
2maj_5maj_5maj_2maj_5maj_5maj_2maj_5maj_7maj_5maj_5maj_,False,0,False,False,18,11, 1072 1154 30 463 472 66 690 71 788 845 973, 174, b c d l s u v,.maj_7.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,18,11, 1072 1154 30 463 472 66 690 71 788 845 973, b c d l s u v,12
2maj_5maj_5maj_7maj_5maj_7maj_5maj_,False,0,False,False,6,3, 203 212 356, 120 177, c cb i l o to tv v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_2.maj_5.maj_5.maj,6,3, 203 212 356, c cb i l o to tv v,9
0maj_0mct_,False,0,False,False,88,31, 1012 1042 1048 1066 1145 1168 1234 177 182 207 231 234 236 35 421 461 464 469 507 512 518 555 590 651 670 706 711 770 775 913 973, 43 44 228 229, b c cv d i ic iv l lc lv o p pc s u uv v vc vd,.maj_0.mct_0.maj_0.mct_0.maj_0.mct_0.maj,38,10, 1234 236 421 461 469 512 590 706 770 775, b c cv d i iv l lc o u v vc vd,7
0maj_0mct_,False,0,False,False,88,31, 1012 1042 1048 1066 1145 1168 1234 177 182 207 231 234 236 35 421 461 464 469 507 512 518 555 590 651 670 706 711 770 775 913 973, 43 44 228 229, b c cv d i ic iv l lc lv o p pc s u uv v vc vd,.mct_0.maj_0.mct_0.maj_0.mct_0.maj,3,3, 421 469 651, b c cv d i iv l lc o u v vc vd,6
0maj_0mct_,False,0,False,False,88,31, 1012 1042 1048 1066 1145 1168 1234 177 182 207 231 234 236 35 421 461 464 469 507 512 518 555 590 651 670 706 711 770 775 913 973, 43 44 228 229, b c cv d i ic iv l lc lv o p pc s u uv v vc vd,.maj_0.mct_0.maj_0.mct_0.maj,16,8, 1066 1168 207 234 421 711 913 973, b c cv d i ic iv l lc o p pc u uv v vc vd,5
0maj_0mct_,False,0,False,False,88,31, 1012 1042 1048 1066 1145 1168 1234 177 182 207 231 234 236 35 421 461 464 469 507 512 518 555 590 651 670 706 711 770 775 913 973, 43 44 228 229, b c cv d i ic iv l lc lv o p pc s u uv v vc vd,.mct_0.maj_0.mct_0.maj,31,18, 1012 1042 1048 1145 177 182 231 35 421 461 464 469 507 518 555 651 670 775, b c cv d i ic iv l lc lv o p pc s u uv v vc vd,4
2maj_5maj_5maj_2maj_5maj_5maj_7maj_5maj_,False,0,False,False,29,12, 1040 1104 290 372 443 463 467 555 589 758 785 798, 167, b c i o v,.maj_7.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,29,12, 1040 1104 290 372 443 463 467 555 589 758 785 798, b c i o v,8
2maj_5maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_,False,0,False,False,26,16, 1018 1100 1113 1117 203 244 330 403 41 468 585 615 619 674 752 943, 97, c d o u v,.maj_5.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,26,16, 1018 1100 1113 1117 203 244 330 403 41 468 585 615 619 674 752 943, c d o u v,17
5maj_5maj_5maj_9min_,False,0,False,False,55,15, 109 1161 1190 1220 1248 224 258 296 349 380 546 777 827 843 941, 15 139 140, b bv c cu d iv l o s t u uv v vc,.maj_5.maj_9.min_5.maj_5.maj_5.maj_9.min_5.maj,37,10, 109 1220 224 258 296 349 546 777 827 843, c cu d o s t v vc,8
5maj_5maj_5maj_9min_,False,0,False,False,55,15, 109 1161 1190 1220 1248 224 258 296 349 380 546 777 827 843 941, 15 139 140, b bv c cu d iv l o s t u uv v vc,.maj_9.min_5.maj_5.maj_5.maj_9.min_5.maj,6,3, 258 349 380, c cu d o s t v vc,7
5maj_5maj_5maj_9min_,False,0,False,False,55,15, 109 1161 1190 1220 1248 224 258 296 349 380 546 777 827 843 941, 15 139 140, b bv c cu d iv l o s t u uv v vc,.maj_5.maj_9.min_5.maj_5.maj_5.maj,12,6, 1161 1190 1248 296 843 941, b bv c d iv l o s t u uv v,6
3min_7maj_9maj_5min_10maj_4min_10min_,False,0,False,False,3,1, 517, 87, d l s v,.maj_4.min_10.min_3.min_7.maj_9.maj_5.min,3,1, 517, d l s v,7
5maj_5maj_7maj_7mct_,False,0,False,False,20,6, 1248 207 222 400 71 925, 135 208, b c cb i l u v,.maj_5.maj_7.maj_7.mct_5.maj_5.maj_7.maj,15,4, 207 222 400 71, b c i l v,7
5maj_5maj_7maj_7mct_,False,0,False,False,20,6, 1248 207 222 400 71 925, 135 208, b c cb i l u v,.maj_7.maj_7.mct_5.maj_5.maj,5,4, 1248 207 222 925, b c cb i l u v,5
3maj_9min_10maj_10maj_4min_,False,0,False,False,8,3, 259 310 920, 256, b c d v,.min_3.maj_9.min_10.maj_10.maj,8,3, 259 310 920, b c d v,5
5maj_5maj_7maj_7maj_,False,0,False,False,59,25, 1034 1041 1054 1055 1059 1072 1141 1281 149 185 191 23 472 474 555 559 638 671 71 788 798 853 875 905 915, 100 126 170 201, b bc c cd co ct cv d i iv l ld lt o oc s t tv u v vc vo vu,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,43,17, 1041 1054 1059 1072 1281 191 23 474 555 559 638 71 788 798 875 905 915, bc c cd co ct d i l lt o oc t u v vc vo,9
5maj_5maj_7maj_7maj_,False,0,False,False,59,25, 1034 1041 1054 1055 1059 1072 1141 1281 149 185 191 23 472 474 555 559 638 671 71 788 798 853 875 905 915, 100 126 170 201, b bc c cd co ct cv d i iv l ld lt o oc s t tv u v vc vo vu,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,8,6, 1059 1072 1141 191 71 875, bc c cd co ct d i l lt o oc t u v vc vo,8
5maj_5maj_7maj_7maj_,False,0,False,False,59,25, 1034 1041 1054 1055 1059 1072 1141 1281 149 185 191 23 472 474 555 559 638 671 71 788 798 853 875 905 915, 100 126 170 201, b bc c cd co ct cv d i iv l ld lt o oc s t tv u v vc vo vu,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,5,4, 1034 149 185 671, b c co ct d i iv l ld o tv u v,8
5maj_5maj_7maj_7maj_,False,0,False,False,59,25, 1034 1041 1054 1055 1059 1072 1141 1281 149 185 191 23 472 474 555 559 638 671 71 788 798 853 875 905 915, 100 126 170 201, b bc c cd co ct cv d i iv l ld lt o oc s t tv u v vc vo vu,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,3,3, 1055 472 853, b bc c cd co ct cv d i l lt o oc s t u v vc vo vu,7
7maj_7min_10maj_,False,0,False,False,17,7, 1069 1282 254 384 582 701 929, 209 224 225 248 249, b c d i s u uv v,.maj_7.min_10.maj_7.maj_7.min_10.maj_7.maj_7.min_10.maj,13,7, 1069 1282 254 384 582 701 929, b c d i s u uv v,9
7maj_7min_10maj_,False,0,False,False,17,7, 1069 1282 254 384 582 701 929, 209 224 225 248 249, b c d i s u uv v,.min_10.maj_7.maj_7.min_10.maj_7.maj_7.min_10.maj,1,1, 701, b c d i s u uv v,8
7maj_7min_10maj_,False,0,False,False,17,7, 1069 1282 254 384 582 701 929, 209 224 225 248 249, b c d i s u uv v,.maj_7.min_10.maj_7.maj_7.min_10.maj,3,2, 254 582, b c d i s u uv v,6
5mct_7mct_,False,0,False,False,28,8, 105 1106 1170 53 567 594 777 828, 234 235 236, b c cv d i l o s u v,.mct_5.mct_7.mct_5.mct_7.mct_5.mct_7.mct_5.mct,10,3, 105 1106 53, b c i o s u v,8
5mct_7mct_,False,0,False,False,28,8, 105 1106 1170 53 567 594 777 828, 234 235 236, b c cv d i l o s u v,.mct_7.mct_5.mct_7.mct_5.mct_7.mct_5.mct,2,2, 1106 828, b c i o s u v,7
5mct_7mct_,False,0,False,False,28,8, 105 1106 1170 53 567 594 777 828, 234 235 236, b c cv d i l o s u v,.mct_5.mct_7.mct_5.mct_7.mct_5.mct,16,5, 105 1170 567 594 777, b c cv d i l o s u v,6
2maj_5maj_2min_3maj_,False,0,False,False,44,12, 10 1069 1203 1218 1285 258 349 433 445 747 842 94, 57 75 76 149 262, c cu cv d i l o t tc tv u v vc,.maj_2.min_3.maj_2.maj_5.maj_2.min_3.maj_2.maj_5.maj,8,4, 10 258 349 747, c o tc v vc,9
2maj_5maj_2min_3maj_,False,0,False,False,44,12, 10 1069 1203 1218 1285 258 349 433 445 747 842 94, 57 75 76 149 262, c cu cv d i l o t tc tv u v vc,.maj_2.maj_5.maj_2.min_3.maj_2.maj_5.maj,3,2, 1218 842, c o tc u v vc,7
2maj_5maj_2min_3maj_,False,0,False,False,44,12, 10 1069 1203 1218 1285 258 349 433 445 747 842 94, 57 75 76 149 262, c cu cv d i l o t tc tv u v vc,.maj_5.maj_2.min_3.maj_2.maj_5.maj_2.min,3,1, 1285, c d i o t v,7
2maj_5maj_2min_3maj_,False,0,False,False,44,12, 10 1069 1203 1218 1285 258 349 433 445 747 842 94, 57 75 76 149 262, c cu cv d i l o t tc tv u v vc,.maj_2.min_3.maj_2.maj_5.maj,30,8, 1069 1203 1285 433 445 747 842 94, c cu cv d i l o t tc tv u v vc,5
1maj_7maj_4min_,False,0,False,False,15,4, 1070 154 177 203, 88 164 252, c d o v,.maj_7.maj_4.min_1.maj_7.maj_4.min_1.maj,11,2, 154 177, c d o v,7
1maj_7maj_4min_,False,0,False,False,15,4, 1070 154 177 203, 88 164 252, c d o v,.maj_4.min_1.maj_7.maj_4.min_1.maj,3,2, 154 203, c d o v,6
1maj_7maj_4min_,False,0,False,False,15,4, 1070 154 177 203, 88 164 252, c d o v,.min_1.maj_7.maj_4.min_1.maj,1,1, 1070, c d o v,5
2maj_5maj_7maj_5maj_5maj_,False,0,False,False,13,8, 1055 1225 1245 249 565 601 71 726, 93 114 146, b c co d l lv t u v,.maj_5.maj_5.maj_2.maj_5.maj_7.maj_5.maj_5.maj_2.maj_5.maj,9,4, 1225 249 565 726, c co d l v,10
2maj_5maj_7maj_5maj_5maj_,False,0,False,False,13,8, 1055 1225 1245 249 565 601 71 726, 93 114 146, b c co d l lv t u v,.maj_5.maj_7.maj_5.maj_5.maj_2.maj_5.maj,4,4, 1055 1245 601 71, b c co d l lv t u v,7
0min_7maj_7maj_5maj_5maj_,False,0,False,False,23,12, 1048 106 109 199 241 303 380 484 56 734 793 796, 90, b c d h o s tp u v,.maj_5.maj_5.maj_0.min_7.maj,23,12, 1048 106 109 199 241 303 380 484 56 734 793 796, b c d h o s tp u v,5
2min_5maj_5maj_5maj_7maj_,False,0,False,False,21,5, 1149 1178 1248 485 64, 113, c cd ct dt i l o s st v,.maj_5.maj_7.maj_2.min_5.maj_5.maj,21,5, 1149 1178 1248 485 64, c cd ct dt i l o s st v,6
5maj_5maj_7maj_7maj_5maj_7maj_5maj_7maj_,False,0,False,False,15,9, 1006 1009 126 130 133 167 452 570 941, 102 118 129 172 206, b c d l o tb to tv u uv v,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,8,4, 1006 126 452 941, c d l o tb to tv u uv v,11
5maj_5maj_7maj_7maj_5maj_7maj_5maj_7maj_,False,0,False,False,15,9, 1006 1009 126 130 133 167 452 570 941, 102 118 129 172 206, b c d l o tb to tv u uv v,.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj,2,2, 1006 133, c d o u v,11
5maj_5maj_7maj_7maj_5maj_7maj_5maj_7maj_,False,0,False,False,15,9, 1006 1009 126 130 133 167 452 570 941, 102 118 129 172 206, b c d l o tb to tv u uv v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,1,1, 130, b c d l o v,10
5maj_5maj_7maj_7maj_5maj_7maj_5maj_7maj_,False,0,False,False,15,9, 1006 1009 126 130 133 167 452 570 941, 102 118 129 172 206, b c d l o tb to tv u uv v,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,4,3, 1009 167 570, c d l o tb to tv u uv v,10
Total Loops:,109,Total Abs Licks Count:,228
